Date,Time,SO2,NO, NO2,CO,OZONE,PM10,PM2.5,AQI
15/03/2021,11:00,0,0.1,0.1,0.1,2,18.5,2.7,17.1296
15/03/2021,12:00,0,0.1,0,0.1,2.1,17.4,-0.4,16.1111
15/03/2021,13:00,0,0.1,0.1,0.1,2.2,16.2,-0.1,15
15/03/2021,14:00,0,0.2,0.2,0.1,2,16.9,0.9,15.6481
15/03/2021,15:00,0,0.2,0.1,0.1,2.1,14.7,1.6,13.6111
15/03/2021,16:00,0,0.2,0.3,0.1,2,16.5,1.8,15.2778
15/03/2021,17:00,0,0.2,0.4,0.1,2,16.5,3.2,15.2778
15/03/2021,18:00,0,0.1,0.6,0.1,1.7,18.1,4.7,21.1712
15/03/2021,19:00,0,0.1,1,0.1,1.3,19.5,6,27.027
15/03/2021,20:00,0,0.1,1.2,0.1,1,17.7,7.4,33.3333
15/03/2021,21:00,0,0,0.7,0.1,1.5,7.1,7.9,35.5856
15/03/2021,22:00,0,0,0.7,0.1,1.5,14.3,7.7,34.6847
15/03/2021,23:00,0,0,1,0.2,1,13.7,6.2,27.9279
15/03/2021,24:00,0,0.1,1.6,0.2,0.2,12.1,6.8,30.6306
16/03/2021,01:00,0,0,1.1,0.2,0.6,10.6,7.7,34.6847
16/03/2021,02:00,0.05,0.4,1.1,0.2,0.7,10.8,7.9,35.5856
16/03/2021,03:00,0,0,1,0.2,0.6,12,4.6,20.7207
16/03/2021,04:00,0,0,1,0.2,0.6,10,3.8,17.1171
16/03/2021,05:00,0,0.1,1.4,0.2,0.3,11.7,6.4,28.8288
16/03/2021,06:00,0,0.2,1.6,0.2,0.1,14.1,7.5,33.7838
16/03/2021,07:00,0,1.4,1.7,0.3,0.1,17.8,6,27.027
16/03/2021,08:00,0,2.9,1.6,0.3,0.1,20.2,4.3,19.3694
16/03/2021,09:00,0.1,3.7,1.7,0.4,0.2,31.5,3.1,29.1667
16/03/2021,10:00,0.1,0.5,0.7,0.3,1.3,21.6,5.2,23.4234
16/03/2021,11:00,0,0.3,0.5,0.2,1.5,10.2,3.7,16.6667
16/03/2021,12:00,0,0.2,0.4,0.2,1.7,8.8,0.6,8.14815
16/03/2021,13:00,0,0.1,0.3,0.2,2,11.7,-1,10.8333
16/03/2021,14:00,0,0.2,0.4,0.2,1.7,13,0.5,12.037
16/03/2021,15:00,0,0.1,0.4,0.2,1.6,9.3,1.1,8.61111
16/03/2021,16:00,0,0.6,1.2,0.3,0.9,18.6,2.9,17.2222
16/03/2021,17:00,0,0.5,1.1,0.3,0.7,5.9,1.7,7.65766
16/03/2021,18:00,0,0.5,1.2,0.3,0.5,8.4,1.4,7.77778
16/03/2021,19:00,0,0.2,1,0.2,0.6,8.3,1.9,8.55856
16/03/2021,20:00,0,0.1,0.8,0.2,0.9,15.4,3.9,17.5676
16/03/2021,21:00,0,0.1,0.7,0.2,1.2,15.5,0.1,14.3519
16/03/2021,22:00,0,0,0.3,0.2,1.6,17.1,1.5,15.8333
16/03/2021,23:00,0,0,0.4,0.2,1.6,17.2,2.3,15.9259
16/03/2021,24:00,0,0,0.2,0.2,1.8,20.3,2.7,18.7963
17/03/2021,01:00,0,0,0.3,0.2,1.8,11.6,5,22.5225
17/03/2021,02:00,0,0.05,0.5,0.15,2.35,11.2,4,18.018
17/03/2021,03:00,0,0,0.2,0.1,2,15,3.2,14.4144
17/03/2021,04:00,0,0,0.3,0.1,2,16,2.2,14.8148
17/03/2021,05:00,0,0.1,0.9,0.2,1.5,19.5,7.3,32.8829
17/03/2021,06:00,0,0.6,1.9,0.2,0.5,25.5,12.2,51.2188
17/03/2021,07:00,0,0.7,1.7,0.2,0.8,33.3,14,55.1562
17/03/2021,08:00,0,0.2,1,0.2,1.3,26.6,11.4,51.3514
17/03/2021,09:00,0,0.5,1,0.2,1.3,17,7.6,34.2342
17/03/2021,10:00,0,0.2,0.7,0.2,1.8,10.4,-8.6,9.62963
17/03/2021,11:00,0,0.4,0.7,0.2,1.7,20.8,-1.3,19.2593
17/03/2021,12:00,0,0.3,0.4,0.2,1.9,22.5,3.2,20.8333
17/03/2021,13:00,0,0.2,0.4,0.2,1.8,20.1,3.5,18.6111
17/03/2021,14:00,0,0.2,0.3,0.2,1.9,13,5.3,23.8739
17/03/2021,15:00,0,0.2,0.4,0.2,1.7,16.2,5.2,23.4234
17/03/2021,16:00,0,0.2,0.4,0.2,1.6,17.1,3.5,15.8333
17/03/2021,17:00,0,0.2,0.5,0.2,1.5,19.8,2.6,18.3333
17/03/2021,18:00,0,0.1,0.5,0.2,1.5,10.8,3.5,15.7658
17/03/2021,19:00,0,0,0.5,0.2,1.5,17.7,4,18.018
17/03/2021,20:00,0,0,0.3,0.2,1.7,9.6,3.5,15.7658
17/03/2021,21:00,0,0,0.5,0.2,1.5,13.3,4.4,19.8198
17/03/2021,22:00,0,0,0.2,0.2,1.8,12.9,6,27.027
17/03/2021,23:00,0,0,0.2,0.2,1.8,9.8,2.9,13.0631
17/03/2021,24:00,0,0,0.3,0.2,1.7,12,3.5,15.7658
18/03/2021,01:00,0,0,0.2,0.2,1.8,9.8,1.5,9.07407
18/03/2021,02:00,0.1,0.25,0.7,0.2,1.55,9.5,1.8,8.7963
18/03/2021,03:00,0,0,0.1,0.1,1.9,19.3,3.5,17.8704
18/03/2021,04:00,0,0,0.2,0.1,1.9,18.7,2.2,17.3148
18/03/2021,05:00,0,0.1,0.6,0.2,1.4,19.6,4.5,20.2703
18/03/2021,06:00,0,0.1,0.9,0.2,1.1,9.7,6.7,30.1802
18/03/2021,07:00,0,0.2,1.1,0.2,1.1,25,4.3,23.1481
18/03/2021,08:00,0,0.3,1.1,0.2,1.1,24.1,5.7,25.6757
18/03/2021,09:00,0,0.3,1,0.3,1.3,26.3,5.9,26.5766
18/03/2021,10:00,0,0.5,1,0.2,1.1,34.8,5.4,32.2222
18/03/2021,11:00,0,0.5,1.2,0.2,0.8,18.6,7.1,31.982
18/03/2021,12:00,0,0.6,1.2,0.3,0.6,17.1,6.6,29.7297
18/03/2021,13:00,0,0.2,0.7,0.2,1.3,10,7.1,31.982
18/03/2021,14:00,0,0.4,1,0.2,1,14.1,6.9,31.0811
18/03/2021,15:00,0,0.4,1.2,0.2,0.7,11.3,6.1,27.4775
18/03/2021,16:00,0,0.3,1.3,0.2,0.9,2.2,1.6,7.20721
18/03/2021,17:00,0,0.4,1.6,0.3,0.6,5.6,0.3,5.18519
18/03/2021,18:00,0,0.2,1.6,0.3,0.5,6.1,2.5,11.2613
18/03/2021,19:00,0,0.1,1.6,0.3,0.5,6,0.5,5.55556
18/03/2021,20:00,0,0.1,1.5,0.3,0.6,13.4,3.6,16.2162
18/03/2021,21:00,0,0,0.5,0.2,1.4,18.7,9.1,40.991
18/03/2021,22:00,0,0,0.1,0.2,1.9,18.4,8.7,39.1892
18/03/2021,23:00,0,0,0.1,0.2,1.9,16.7,4.6,20.7207
18/03/2021,24:00,0,0,0,0.1,2,21.1,3.7,19.537
19/03/2021,01:00,0,0,0,0.1,2.1,18.1,4.5,20.2703
19/03/2021,02:00,0.05,0.15,0.35,0.1,1.5,18,4.9,22.0721
19/03/2021,03:00,0,0,0.1,0.1,2,16.6,4.6,20.7207
19/03/2021,04:00,0,0,0.1,0.2,2,24.6,3.8,22.7778
19/03/2021,05:00,0,0,0.3,0.2,1.8,12.3,3.8,17.1171
19/03/2021,06:00,0,0,0.8,0.2,1.5,24.6,3.9,22.7778
19/03/2021,07:00,0,0.2,1.2,0.2,1,20.5,4.6,20.7207
19/03/2021,08:00,0,0.3,1.2,0.2,1,25.8,4.9,23.8889
19/03/2021,09:00,0,0.4,1,0.2,1.2,19.2,5.8,26.1261
19/03/2021,10:00,0,0.3,0.8,0.2,1.5,19.4,6.1,27.4775
19/03/2021,11:00,0,0.4,0.8,0.2,1.5,17.6,2.8,16.2963
19/03/2021,12:00,0,0.3,0.5,0.2,1.9,20.9,2.3,19.3519
19/03/2021,13:00,0,0.2,0.2,0.2,2.1,24.5,6.5,29.2793
19/03/2021,14:00,0,0.2,0.4,0.2,1.8,21.2,8.8,39.6396
19/03/2021,15:00,0,0.4,0.6,0.2,1.6,10.2,6.1,27.4775
19/03/2021,16:00,0,0.2,0.4,0.2,1.7,23.3,4.7,21.5741
19/03/2021,17:00,0,0.1,0.4,0.1,1.7,21.2,4.6,20.7207
19/03/2021,18:00,0,0,0.4,0.2,1.7,19.6,5.9,26.5766
19/03/2021,19:00,0,0,0.5,0.2,1.6,21.6,4.8,21.6216
19/03/2021,20:00,0,0,0.5,0.2,1.6,18.4,3.5,17.037
19/03/2021,21:00,0,0,0.3,0.2,1.8,16.3,10.6,47.7477
19/03/2021,22:00,0,0,0.4,0.2,1.7,20.7,12.2,51.2188
19/03/2021,23:00,0,0,0.3,0.2,1.8,21.1,6.9,31.0811
19/03/2021,24:00,0,0,0.2,0.2,1.9,22.1,3.5,20.463
20/03/2021,01:00,0,0,0,0.2,2.1,24.5,5.2,23.4234
20/03/2021,02:00,0,0,0.25,0.15,2.5,23.5,7.1,31.982
20/03/2021,03:00,0,0,0.1,0.2,2,14.5,6.1,27.4775
20/03/2021,04:00,0,0,0.2,0.2,1.9,19.8,2.8,18.3333
20/03/2021,05:00,0,0,0.1,0.2,1.9,9.5,5.3,23.8739
20/03/2021,06:00,0,0,0.4,0.2,1.6,21.8,5.9,26.5766
20/03/2021,07:00,0,0,0.2,0.2,1.8,19.2,0.6,17.7778
20/03/2021,08:00,0,0,0.3,0.2,1.8,12,4.7,21.1712
20/03/2021,09:00,0,0,0.3,0.2,1.7,15.7,3.2,14.537
20/03/2021,10:00,0,0,0.3,0.2,1.7,10.7,1.6,9.90741
20/03/2021,11:00,0,0.1,0.3,0.3,1.7,5.6,3.5,15.7658
20/03/2021,12:00,0,0.1,0.4,0.3,1.6,16.8,1.4,15.5556
20/03/2021,13:00,0,0,0.3,0.2,1.8,9.3,-0.4,8.61111
20/03/2021,14:00,0,0,0.5,0.2,1.8,8.4,0.7,7.77778
20/03/2021,15:00,0,0.1,0.7,0.2,1.8,9.4,3.4,15.3153
20/03/2021,16:00,0,0.1,0.3,0.2,1.7,22.9,3.7,21.2037
20/03/2021,17:00,0,0,0.1,0.2,1.9,25.7,5.6,25.2252
20/03/2021,18:00,0,0.1,0.3,0.2,1.7,28.8,5.3,26.6667
20/03/2021,19:00,0,0,0.1,0.2,1.9,26.2,8,36.036
20/03/2021,20:00,0,0,0.1,0.2,1.9,25,5.7,25.6757
20/03/2021,21:00,0,0,0,0.2,1.9,28.7,4.3,26.5741
20/03/2021,22:00,0,0,0,0.2,2,31.1,5.2,28.7963
20/03/2021,23:00,0,0,0,0.2,2,33.6,8,36.036
20/03/2021,24:00,0,0,0,0.2,2.1,29.3,8.9,40.0901
21/03/2021,01:00,0,0,0,0.1,2.1,34.6,8.8,39.6396
21/03/2021,02:00,0.1,1.3,1.3,0.3,1.15,40.4,12.4,51.6562
21/03/2021,03:00,0,0,0,0.1,2,36.1,9.2,41.4414
21/03/2021,04:00,0,0,-0.1,0.1,2.1,29,9.2,41.4414
21/03/2021,05:00,0,0,-0.1,0.1,2.1,37.9,3.3,35.0926
21/03/2021,06:00,0,0,0,0.1,2.1,29.9,4.5,27.6852
21/03/2021,07:00,0,0,0,0.1,2.1,33.7,7.2,32.4324
21/03/2021,08:00,0,0,0.1,0.1,2,29.5,7,31.5315
21/03/2021,09:00,0,0,0.2,0.1,1.9,25.6,9.4,42.3423
21/03/2021,10:00,0,0,0.1,0.1,1.9,16.7,5.7,25.6757
21/03/2021,11:00,0,0,0.1,0.1,1.8,20.2,6.5,29.2793
21/03/2021,12:00,0,0,0.1,0.1,1.8,13.3,3.9,17.5676
21/03/2021,13:00,0,0,0.1,0.1,1.8,15.6,6.6,29.7297
21/03/2021,14:00,0,0,0.1,0.1,1.8,20,8.2,36.9369
21/03/2021,15:00,0,0,0.2,0.1,1.8,13.1,5,22.5225
21/03/2021,16:00,0,0,0.2,0.1,1.8,18.3,4.7,21.1712
21/03/2021,17:00,0,0,0.3,0.1,1.8,8.1,5.9,26.5766
21/03/2021,18:00,0,0,0.5,0.1,1.6,24.2,4.7,22.4074
21/03/2021,19:00,0,0,0.5,0.1,1.6,20.7,4.4,19.8198
21/03/2021,20:00,0,0,0.2,0.2,1.8,21.6,5.1,22.973
21/03/2021,21:00,0.05,0.45,0.65,0.25,1.9,14.9,6.8,30.6306
21/03/2021,22:00,0,0.15,0.1,0.15,1.8,25.8,7.2,32.4324
21/03/2021,23:00,0.05,0.45,0.65,0.25,2,20.9,3.7,19.3519
21/03/2021,24:00,0.05,0.45,0.75,0.2,2,22,4.3,20.3704
22/03/2021,01:00,0.05,0.5,0.85,0.2,2,28.2,4,26.1111
22/03/2021,02:00,0,0.75,1.05,0.15,0.95,15.1,3.9,17.5676
22/03/2021,03:00,0.05,0.55,0.75,0.1,1.4,9.7,4.5,20.2703
22/03/2021,04:00,0.05,0.65,1.45,0.25,1.6,7.9,2.3,10.3604
22/03/2021,05:00,0,0.15,0.1,0.15,1.9,5,1.1,4.95495
22/03/2021,06:00,0,0.2,0.1,0.2,1.9,7,0.4,6.48148
22/03/2021,07:00,0.05,0.6,1.15,0.25,1.7,8.9,5.4,24.3243
22/03/2021,08:00,0,0.15,0.5,0.1,1.5,7.8,3.1,13.964
22/03/2021,09:00,0.05,0.55,0.75,0.1,1.5,8.7,5.1,22.973
22/03/2021,10:00,0,0.5,0.8,0.2,1.3,14.1,1.9,13.0556
22/03/2021,11:00,0.05,0.7,0.85,0.2,1.5,12.6,2.4,11.6667
22/03/2021,12:00,0,0.5,0.8,0.2,1.2,14.4,3.7,16.6667
22/03/2021,13:00,0.05,0.65,1.45,0.25,1.6,6.1,5.2,23.4234
22/03/2021,14:00,0,0.1,0.4,0.2,1.8,8.5,4.6,20.7207
22/03/2021,15:00,0,0.2,0.6,0.2,1.4,6.6,0.6,6.11111
22/03/2021,16:00,0,0.4,1,0.2,1.2,7.3,2.3,10.3604
22/03/2021,17:00,0,0.2,0.8,0.2,1.4,4.8,2.6,11.7117
22/03/2021,18:00,0,0.1,0.9,0.2,1.3,12.1,2.6,11.7117
22/03/2021,19:00,0,0.1,0.7,0.2,1.5,9.4,4.3,19.3694
22/03/2021,20:00,0,0.1,0.5,0.2,1.7,6.8,1.7,7.65766
22/03/2021,21:00,0,0.1,0.4,0.2,1.9,8.4,4.4,19.8198
22/03/2021,22:00,0,0.3,0.6,0.2,1.7,6,5.2,23.4234
22/03/2021,23:00,0,0.2,0.3,0.1,2.1,4.5,4.2,18.9189
22/03/2021,24:00,0,0,0.1,0.1,2.4,2.4,1.2,5.40541
23/03/2021,01:00,0,0,0,0.2,2.4,12.2,-0.2,11.2963
23/03/2021,02:00,0,0.1,0.45,0.15,1.9,6.7,-1.1,6.2037
23/03/2021,03:00,0,0.2,0.2,0.2,2.1,8.6,-0.3,7.96296
23/03/2021,04:00,0,0.3,0.3,0.2,2,4.9,-0.6,4.53704
23/03/2021,05:00,0,0.5,0.5,0.2,1.9,6.3,2,9.00901
23/03/2021,06:00,0,0.3,0.5,0.2,1.8,6.1,1.4,6.30631
23/03/2021,07:00,0,0.4,0.6,0.2,1.7,5.6,1.4,6.30631
23/03/2021,08:00,0,0.3,0.5,0.2,1.8,3.6,0.1,3.33333
23/03/2021,09:00,0,0.3,0.4,0.2,1.8,6.4,-0.8,5.92593
23/03/2021,10:00,0,0.1,0.2,0.2,2,4.1,1.6,7.20721
23/03/2021,11:00,0,0.4,0.4,0.2,1.7,5.7,-0.2,5.27778
23/03/2021,12:00,0,0.5,0.5,0.2,1.6,5.2,-0.5,4.81481
23/03/2021,13:00,0,0.6,0.5,0.2,1.6,3.3,0.8,3.6036
23/03/2021,14:00,0,1.7,1.1,0.2,0.9,5.3,1.4,6.30631
23/03/2021,15:00,0.1,2.8,1.3,0.2,0.7,7.3,-0.6,6.75926
23/03/2021,16:00,0.1,2.6,1.3,0.2,0.6,8.7,4.3,19.3694
23/03/2021,17:00,0.1,0.8,0.9,0.3,0.8,13.2,3.3,14.8649
23/03/2021,18:00,0.1,0.2,0.8,0.2,0.9,15,4,18.018
23/03/2021,19:00,0.1,0.1,0.7,0.2,0.8,17,5.1,22.973
23/03/2021,20:00,0.2,0.8,0.9,0.2,0.5,16.7,6.6,29.7297
23/03/2021,21:00,0.1,0.1,0.6,0.2,0.6,9.5,4.8,21.6216
23/03/2021,22:00,0.1,0.1,0.6,0.2,0.3,6.9,4,18.018
23/03/2021,23:00,0.1,0.1,0.8,0.3,0.2,6.8,3.4,15.3153
23/03/2021,24:00,0.1,0.9,0.8,0.3,0.1,2.7,4.1,18.4685
24/03/2021,01:00,0.1,1.7,0.8,0.4,0.1,5.5,2.9,13.0631
24/03/2021,02:00,0,0,0.6,0.15,2,5.6,5.1,22.973
24/03/2021,03:00,0,2.2,0.7,0.4,0.2,2,5.2,23.4234
24/03/2021,04:00,0.1,4.5,1.1,0.4,0.1,9.6,6.1,27.4775
24/03/2021,05:00,0,2.9,0.9,0.3,0.1,9.2,6.5,29.2793
24/03/2021,06:00,0,1.4,0.9,0.3,0.1,4.7,3.6,16.2162
24/03/2021,07:00,0,2.9,1,0.4,0.2,17.9,6.1,27.4775
24/03/2021,08:00,0,0.3,0.5,0.2,1.1,15.2,6.6,29.7297
24/03/2021,09:00,0,0.2,0.3,0.2,1.6,13.55,2.7,12.5463
24/03/2021,10:00,0,0.1,0.2,0.2,2,4.1,1.4,6.30631
24/03/2021,11:00,0,0,0.1,0.2,2.6,1.1,1.2,5.40541
24/03/2021,12:00,0,0,0.1,0.2,2.8,1,-2,2.85714
24/03/2021,13:00,0,0,0.1,0.2,2.8,0.1,-1.1,2.85714
24/03/2021,14:00,0,0,0.1,0.2,2.9,4,1.4,6.30631
24/03/2021,15:00,0,0,0.1,0.2,2.9,1,2.3,10.3604
24/03/2021,16:00,0,0,0.1,0.2,3,4.7,3.4,15.3153
24/03/2021,17:00,0,0,0.2,0.2,3,7.3,2.7,12.1622
24/03/2021,18:00,0,0,0.4,0.2,2.6,11.6,5.6,25.2252
24/03/2021,19:00,0,0,0.6,0.2,2.2,13.2,5.2,23.4234
24/03/2021,20:00,0,0,0.5,0.2,2.1,13.7,8.3,37.3874
24/03/2021,21:00,0,0,0.6,0.2,1.9,8.2,5.9,26.5766
24/03/2021,22:00,0,0,0.4,0.1,2.1,5.4,4,18.018
24/03/2021,23:00,0,0,0.2,0.1,2.3,12.3,4.7,21.1712
24/03/2021,24:00,0,0,0.3,0.1,2,11.5,4.3,19.3694
25/03/2021,01:00,0,0,0.1,0.1,2.1,6.6,4.5,20.2703
25/03/2021,02:00,0,0.1,1,0.15,1.35,8.9,4.1,18.4685
25/03/2021,03:00,0,0,0.1,0.1,1.9,5.3,4.9,22.0721
25/03/2021,04:00,0,0,0.1,0.1,1.8,6.5,1.4,6.30631
25/03/2021,05:00,0,0,0.4,0.1,1.5,10.9,3.1,13.964
25/03/2021,06:00,0,0,0.8,0.2,0.9,9.7,4,18.018
25/03/2021,07:00,0,1.2,1.7,0.3,0.3,17.4,4.7,21.1712
25/03/2021,08:00,0.1,5.3,2,0.3,0.3,18.7,9,40.5405
25/03/2021,09:00,0,0.1,0.9,0.25,1.55,22.2,10.1,45.4955
25/03/2021,10:00,0.042309427153812,0.458050049331779,0.777316351242264,0.212257019438445,1.78457168220151,17.9614388612588,7.29583333333333,32.8641
25/03/2021,11:00,0.042309427153812,0.458050049331779,0.777316351242264,0.212257019438445,1.78457168220151,17.9614388612588,7.29583333333333,32.8641
25/03/2021,12:00,0.2,0.8,1.15,0.4,1.4,8.05,0.9,7.4537
25/03/2021,13:00,-0.1,0.1,0.3,0.4,3.1,10.8,0,10
25/03/2021,14:00,-0.1,0.1,0.6,0.3,3.2,14.6,-2.5,13.5185
25/03/2021,15:00,-0.1,0.4,1.4,0.4,2.1,32.9,23.85,76.7031
25/03/2021,16:00,-0.1,1.2,1.6,0.4,1.9,13.6,11.8,53.1532
25/03/2021,17:00,0,0.8,2.2,0.5,1.1,19.4,6.9,31.0811
25/03/2021,18:00,-0.1,0.3,1.7,0.4,1.3,12.5,4.8,21.6216
25/03/2021,19:00,-0.1,0,0.7,0.2,1.4,5.7,0.9,5.27778
25/03/2021,20:00,-0.1,0,0.8,0.2,1.2,6.2,2.7,12.1622
25/03/2021,21:00,-0.1,0,0.5,0.2,1.6,5.3,4,18.018
25/03/2021,22:00,-0.1,0,0.5,0.2,1.7,6.7,2.6,11.7117
25/03/2021,23:00,-0.1,0,0.5,0.2,1.6,11.7,4.7,21.1712
25/03/2021,24:00,-0.1,0,0.8,0.2,1.1,7.9,3.4,15.3153
26/03/2021,01:00,-0.1,0,0.6,0.1,1.2,9.7,3,13.5135
26/03/2021,02:00,0.05,0.5,0.8,0.15,1.15,5,3.5,15.7658
26/03/2021,03:00,0.1,-0.1,0.5,0.2,1.3,17.8,1.6,16.4815
26/03/2021,04:00,0,-0.1,0.5,0.2,1.2,6.2,5.9,26.5766
26/03/2021,05:00,0,0,0.7,0.1,1,6.9,5.6,25.2252
26/03/2021,06:00,0,0.8,1.6,0.2,0.1,12.1,6.5,29.2793
26/03/2021,07:00,0,1.9,1.6,0.3,0.2,13.8,6,27.027
26/03/2021,08:00,0.1,3.7,1.6,0.3,0.3,16,5.5,24.7748
26/03/2021,09:00,0,1.9,1.2,0.3,0.7,15.4,6.3,28.3784
26/03/2021,10:00,0,0.8,0.8,0.2,1.4,16.3,5.5,24.7748
26/03/2021,11:00,0,0.5,0.6,0.2,1.9,15.7,3.3,14.8649
26/03/2021,12:00,0,0.3,0.6,0.2,2.2,20.4,4,18.8889
26/03/2021,13:00,0.1,0.2,0.6,0.1,2.5,19.9,5.4,24.3243
26/03/2021,14:00,0,0.2,0.4,0.1,2.4,16.8,6.6,29.7297
26/03/2021,15:00,0,0.1,0.2,0.1,2.5,11.3,-0.3,10.463
26/03/2021,16:00,0,0.2,0.4,0.1,2.2,14.7,-1.1,13.6111
26/03/2021,17:00,0,0.1,0.3,0.1,2.2,13,2.3,12.037
26/03/2021,18:00,0,0,0.6,0.1,1.9,15.1,3.3,14.8649
26/03/2021,19:00,0,0,1,0.2,1.4,16,6.6,29.7297
26/03/2021,20:00,0,0.1,0.9,0.2,1.4,17.1,5.6,25.2252
26/03/2021,21:00,0,0.2,1.2,0.2,1.1,17.2,10.1,45.4955
26/03/2021,22:00,0,0,0.9,0.2,1.3,18.1,11.1,50
26/03/2021,23:00,0,-0.1,0.7,0.2,1.2,13.1,7.5,33.7838
26/03/2021,24:00,0,-0.1,0.8,0.2,1,13.5,7,31.5315
27/03/2021,01:00,0,0.1,1.6,0.3,0.3,16.9,7.4,33.3333
27/03/2021,02:00,0,1.4,1.85,0.25,0.2,15.2,8.9,40.0901
27/03/2021,03:00,0,0.5,1.4,0.2,0.2,14.9,7.8,35.1351
27/03/2021,04:00,0,0,0.4,0.1,1.4,9.4,4.8,21.6216
27/03/2021,05:00,0.1,0,0.5,0.2,1.3,10.3,1.5,9.53704
27/03/2021,06:00,0,1.6,1.5,0.3,0.1,15.6,2.6,14.4444
27/03/2021,07:00,0,1.4,1.2,0.2,0.2,21.4,5.5,24.7748
27/03/2021,08:00,0,1.4,1.1,0.2,0.6,15.1,8,36.036
27/03/2021,09:00,0,1.3,1.2,0.2,1,15.2,9.6,43.2432
27/03/2021,10:00,0,0.6,0.9,0.2,1.6,8.4,7.6,34.2342
27/03/2021,11:00,0,0.3,0.5,0.1,2.3,4.6,1.4,6.30631
27/03/2021,12:00,0,0,0.1,0.1,2.9,3.2,-1.2,2.96296
27/03/2021,13:00,0,0,0.1,0.1,3.2,8.2,-5.5,7.59259
27/03/2021,14:00,0,0,0,0.1,3.1,0.5,-3.6,2.87037
27/03/2021,15:00,0,0,0,0.1,3.4,13.3,-1,12.3148
27/03/2021,16:00,0,0,0.6,0.2,4.7,29.6,21.05,70.5781
27/03/2021,17:00,0,0,0.6,0.2,5,8.8,6.8,30.6306
27/03/2021,18:00,0,0,0.6,0.1,4.8,25.7,7.4,33.3333
27/03/2021,19:00,0,0,0.7,0.1,4.1,17.1,9.4,42.3423
27/03/2021,20:00,0,0,0.3,0.1,3.5,8.7,6.2,27.9279
27/03/2021,21:00,0,0,0.3,0.1,2.9,14.2,2.3,13.1481
27/03/2021,22:00,0.1,0,0.6,0.1,2.4,11.5,0.2,10.6481
27/03/2021,23:00,0.4,0,1.3,0.2,1.4,12.1,3.7,16.6667
27/03/2021,24:00,0.3,0,1.4,0.2,1.1,17.3,5,22.5225
28/03/2021,01:00,0.1,0,1.7,0.3,0.6,21,6.9,31.0811
28/03/2021,02:00,0.1,0.4,1.5,0.25,2,25.2,10.3,46.3964
28/03/2021,03:00,0.1,0.6,1.8,0.2,0.1,18.5,11.6,52.2523
28/03/2021,04:00,0.1,0.3,2,0.2,0.1,14.9,11.3,50.9009
28/03/2021,05:00,0.1,0.1,1.5,0.2,0.4,18.1,10.4,46.8468
28/03/2021,06:00,0.1,0,0.5,0.1,1.3,17,8.3,37.3874
28/03/2021,07:00,0.1,0.1,0.5,0.1,1.2,18.4,5.9,26.5766
28/03/2021,08:00,0.1,0.5,0.9,0.2,1,16.2,7,31.5315
28/03/2021,09:00,0.1,0.7,0.9,0.2,1.3,20.1,6.2,27.9279
28/03/2021,10:00,0.1,0.3,0.4,0.1,2.1,7.6,4,18.018
28/03/2021,11:00,0.1,0.1,0.2,0.1,2.6,8.2,2.7,12.1622
28/03/2021,12:00,0,0.1,0.1,0.1,3.1,3.5,0.9,4.05405
28/03/2021,13:00,0.1,0.1,0.2,0.1,3.1,15.3,3.5,15.7658
28/03/2021,14:00,0.1,0.1,0.2,0.1,3.2,17.9,6,27.027
28/03/2021,15:00,0.1,0.1,0.1,0.1,3.1,14,4.6,20.7207
28/03/2021,16:00,0.1,0,0.1,0.1,3.1,9,2,9.00901
28/03/2021,17:00,0,0,0.1,0.1,2.8,11.2,2.1,10.3704
28/03/2021,18:00,0.1,0,0.1,0.1,2.5,20.1,4.6,20.7207
28/03/2021,19:00,0,0,0.3,0.1,2.2,13.6,4.6,20.7207
28/03/2021,20:00,0.1,0,0.3,0.1,2.1,14.8,2.2,13.7037
28/03/2021,21:00,0.1,0,0.5,0.1,1.8,14.5,-1.5,13.4259
28/03/2021,22:00,0,0,0.7,0.1,1.6,15.4,0.1,14.2593
28/03/2021,23:00,0,0,1.1,0.1,1,18,0.9,16.6667
28/03/2021,24:00,0,0,1,0.2,0.8,20.2,3,18.7037
29/03/2021,01:00,0.1,0.3,1.4,0.2,0.2,11.4,5,22.5225
29/03/2021,02:00,0,0.3,1.8,0.25,0.3,11.4,4.5,20.2703
29/03/2021,03:00,0,1.3,1.4,0.2,0.2,12.3,7.2,32.4324
29/03/2021,04:00,0.1,1.9,1.5,0.2,0.1,11.2,8.4,37.8378
29/03/2021,05:00,0,2.4,1.4,0.2,0.1,14.7,10.1,45.4955
29/03/2021,06:00,0.1,2.4,1.5,0.2,0.1,15,5.9,26.5766
29/03/2021,07:00,0.1,3.9,1.5,0.3,0.1,23.1,8.2,36.9369
29/03/2021,08:00,0.1,4.9,1.7,0.3,0.3,19.8,9.5,42.7928
29/03/2021,09:00,0.1,3.4,1.6,0.3,0.6,24.7,9.8,44.1441
29/03/2021,10:00,0,0.6,0.7,0.1,1.7,19.6,7.5,33.7838
29/03/2021,11:00,0,0.2,0.3,0.1,2.6,13,3.3,14.8649
29/03/2021,12:00,0,0.1,0.3,0.1,2.8,4.2,-1.7,3.88889
29/03/2021,13:00,0,0.2,0.4,0.1,2.9,23.7,-1.9,21.9444
29/03/2021,14:00,0.1,0.2,0.7,0.1,2.9,21.7,1.5,20.0926
